4 Jan 2026 18:37:28.000,30.000,14.499756,-148.050,-103.367141,20.000000,100.548954,32000.000,25.4975,28.5078,1.000000e-30
4 Jan 2026 18:37:57.887,30.000,14.499729,-149.045,-104.361893,20.000000,99.554201,32000.000,24.5027,27.5130,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 03:38:46.968,30.000,14.500206,-151.696,-107.012793,20.000000,96.903301,32000.000,21.8518,24.8621,1.000000e-30
5 Jan 2026 03:38:53.170,30.000,14.500201,-151.582,-106.898947,20.000000,97.017147,32000.000,21.9656,24.9759,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 03:39:31.766,30.000,14.500162,-150.919,-106.235955,20.000000,97.680140,32000.000,22.6286,25.6389,1.000000e-30
5 Jan 2026 03:40:31.000,30.000,14.500084,-150.162,-105.478911,20.000000,98.437184,32000.000,23.3857,26.3960,1.000000e-30
5 Jan 2026 03:41:31.000,30.000,14.499990,-149.916,-105.232462,20.000000,98.683633,32000.000,23.6321,26.6424,1.000000e-30
5 Jan 2026 03:42:31.000,30.000,14.499898,-150.285,-105.601611,20.000000,98.314484,32000.000,23.2630,26.2733,1.000000e-30
5 Jan 2026 03:43:31.000,30.000,14.499824,-151.135,-106.452203,20.000000,97.463892,32000.000,22.4124,25.4227,1.000000e-30
5 Jan 2026 03:43:47.544,30.000,14.499807,-151.423,-106.739795,20.000000,97.176299,32000.000,22.1248,25.1351,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 05:13:25.001,30.000,14.500249,-144.227,-99.544382,20.000000,104.371712,32000.000,29.3202,32.3305,1.000000e-30
5 Jan 2026 05:14:25.000,30.000,14.500085,-141.587,-96.903608,20.000000,107.012487,32000.000,31.9610,34.9713,1.000000e-30
5 Jan 2026 05:15:25.000,30.000,14.499845,-142.246,-97.562735,20.000000,106.353360,32000.000,31.3019,34.3122,1.000000e-30
5 Jan 2026 05:16:25.000,30.000,14.499725,-145.255,-100.571761,20.000000,103.344334,32000.000,28.2928,31.3031,1.000000e-30
5 Jan 2026 05:17:25.000,30.000,14.499685,-148.103,-103.419944,20.000000,100.496150,32000.000,25.4447,28.4550,1.000000e-30
5 Jan 2026 05:18:25.000,30.000,14.499669,-150.408,-105.724969,20.000000,98.191125,32000.000,23.1396,26.1499,1.000000e-30
5 Jan 2026 05:19:04.979,30.000,14.499664,-151.695,-107.012393,20.000000,96.903702,32000.000,21.8522,24.8625,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 16:39:58.041,30.000,14.500208,-151.696,-107.012726,20.000000,96.903369,32000.000,21.8519,24.8622,1.000000e-30
5 Jan 2026 16:40:53.507,30.000,14.500156,-150.731,-106.048123,20.000000,97.867971,32000.000,22.8165,25.8268,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 16:41:02.486,30.000,14.500146,-150.594,-105.911395,20.000000,98.004699,32000.000,22.9532,25.9635,1.000000e-30
5 Jan 2026 16:42:02.000,30.000,14.500066,-149.918,-105.235367,20.000000,98.680728,32000.000,23.6292,26.6395,1.000000e-30
5 Jan 2026 16:43:02.000,30.000,14.499973,-149.787,-105.104277,20.000000,98.811817,32000.000,23.7603,26.7706,1.000000e-30
5 Jan 2026 16:44:02.000,30.000,14.499885,-150.259,-105.575937,20.000000,98.340157,32000.000,23.2887,26.2990,1.000000e-30
5 Jan 2026 16:45:02.000,30.000,14.499816,-151.169,-106.485966,20.000000,97.430129,32000.000,22.3786,25.3889,1.000000e-30
5 Jan 2026 16:45:09.172,30.000,14.499810,-151.296,-106.612801,20.000000,97.303293,32000.000,22.2518,25.2621,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2026 18:12:33.380,30.000,14.500334,-151.696,-107.012761,20.000000,96.903333,32000.000,21.8518,24.8621,1.000000e-30
5 Jan 2026 18:13:33.000,30.000,14.500323,-149.728,-105.045203,20.000000,98.870891,32000.000,23.8194,26.8297,1.000000e-30
